template_id,profile_id,source_file,source_row,time,protocol,srcIp,dstIp,srcPort,dstPort,srcNumPackets,dstNumPackets,srcPayloadSize,dstPayloadSize,flowDuration,is_control_protocol
profile_04:340624,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,340624,2016-11-10 17:33:09.238506,http,192.168.1.193,192.168.1.223,4238,49152,1,4,183,3617,12.0,0
profile_04:340868,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,340868,2016-11-10 18:13:45.581656,ssdp,192.168.1.223,192.168.1.193,3200,3147,4,0,1232,0,312.0,1
profile_04:341022,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,341022,2016-11-10 18:36:43.720434,ssdp,192.168.1.193,239.255.255.250,3147,1900,2,0,202,0,107.0,1
profile_04:341147,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,341147,2016-11-10 18:53:34.399011,ssdp,192.168.1.248,192.168.1.193,1900,3147,2,0,678,0,104.0,1
profile_04:341228,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,341228,2016-11-10 19:06:16.770679,ssdp,192.168.1.223,192.168.1.193,3200,3147,4,0,1232,0,168.0,1
profile_04:341404,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,341404,2016-11-10 19:33:01.414417,http,192.168.1.193,192.168.1.223,3854,49152,1,4,183,3617,9.0,0
profile_04:341545,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,341545,2016-11-10 19:54:35.070738,http,192.168.1.193,192.168.1.223,4521,49152,1,4,183,3617,10.0,0
profile_04:341599,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,341599,2016-11-10 20:02:51.437625,none,fe80:0:0:0:ee1a:59ff:fe83:2811,ff02:0:0:0:0:1:ff83:2811,*,*,1,0,32,0,0.0,0
profile_04:341994,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,341994,2016-11-10 20:59:29.574824,http,192.168.1.193,192.168.1.1,3313,5000,1,2,183,2724,0.0,0
profile_04:342056,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,342056,2016-11-10 21:09:51.844872,none,fe80:0:0:0:ee1a:59ff:fe83:2811,ff02:0:0:0:0:0:0:2,*,*,1,0,32,0,0.0,0
profile_04:342252,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,342252,2016-11-10 21:36:21.064969,http,192.168.1.193,192.168.1.223,4942,49152,1,4,183,3617,17.0,0
profile_04:342368,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,342368,2016-11-10 21:52:07.026745,http,192.168.1.193,192.168.1.223,3277,49152,1,4,183,3617,7.0,0
profile_04:342586,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,342586,2016-11-10 22:23:54.872927,icmp,192.168.1.193,239.255.255.250,*,*,1,0,8,0,0.0,1
profile_04:342636,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,342636,2016-11-10 22:31:50.457783,ssdp,192.168.1.1,192.168.1.193,1900,3147,2,0,716,0,107.0,1
profile_04:342795,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,342795,2016-11-10 22:57:50.331003,stun,192.168.1.193,174.129.217.97,4736,3478,1,1,148,80,203.0,0
profile_04:342909,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,342909,2016-11-10 23:14:41.106586,ssdp,192.168.1.248,192.168.1.193,1900,3147,2,0,678,0,103.0,1
profile_04:342919,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,342919,2016-11-10 23:14:41.559824,http,192.168.1.193,192.168.1.223,4752,49152,1,4,183,3617,6.0,0
profile_04:342939,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,342939,2016-11-10 23:18:16.569418,icmp,192.168.1.193,239.255.255.250,*,*,1,0,8,0,0.0,1
profile_04:343022,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,343022,2016-11-10 23:32:08.189542,http,192.168.1.193,192.168.1.1,4358,5000,1,2,183,2724,0.0,0
profile_04:343074,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,343074,2016-11-10 23:39:19.729904,ssdp,192.168.1.223,192.168.1.193,3200,3147,4,0,1232,0,198.0,1
profile_04:343075,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,343075,2016-11-10 23:39:19.826559,http,192.168.1.193,192.168.1.1,4570,5000,1,2,183,2724,0.0,0
profile_04:343081,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,343081,2016-11-10 23:39:20.066774,http,192.168.1.193,192.168.1.223,4422,49152,1,4,183,3617,4.0,0
profile_04:343657,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,343657,2016-11-11 01:01:33.691503,http,192.168.1.193,192.168.1.223,3947,49152,1,4,183,3617,11.0,0
profile_04:343669,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,343669,2016-11-11 01:03:42.922797,http,192.168.1.193,192.168.1.1,3438,5000,1,2,183,2724,0.0,0
profile_04:343696,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,343696,2016-11-11 01:08:09.906374,http,192.168.1.193,192.168.1.223,3887,49152,1,1,196,193,4.0,0
profile_04:343732,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,343732,2016-11-11 01:12:16.261467,none,fe80:0:0:0:ee1a:59ff:fe83:2811,ff02:0:0:0:0:0:0:2,*,*,1,0,32,0,0.0,0
profile_04:343788,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,343788,2016-11-11 01:20:22.276863,http,192.168.1.193,192.168.1.248,3267,49152,1,1,186,1170,3.0,0
profile_04:343958,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,343958,2016-11-11 01:43:38.496438,none,fe80:0:0:0:ee1a:59ff:fe83:2811,ff02:0:0:0:0:0:0:2,*,*,1,0,32,0,0.0,0
profile_04:344368,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,344368,2016-11-11 02:20:14.020632,http,192.168.1.193,192.168.1.248,4802,49152,1,1,186,1170,3.0,0
profile_04:344449,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,344449,2016-11-11 02:33:51.242240,http,192.168.1.193,192.168.1.223,3578,49152,1,4,183,3617,5.0,0
profile_04:344554,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,344554,2016-11-11 02:49:53.575638,http,192.168.1.193,192.168.1.223,4588,49152,1,4,183,3617,10.0,0
profile_04:344637,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,344637,2016-11-11 03:01:13.228988,stun,192.168.1.193,174.129.217.97,4736,3478,1,1,148,80,206.0,0
profile_04:344887,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,344887,2016-11-11 03:39:31.429496,icmp,192.168.1.193,239.255.255.250,*,*,1,0,8,0,0.0,1
profile_04:344998,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,344998,2016-11-11 03:54:48.830985,http,192.168.1.193,192.168.1.223,3480,49152,1,4,183,3617,4.0,0
profile_04:345357,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,345357,2016-11-11 04:46:16.868382,http,192.168.1.193,192.168.1.223,3139,49152,1,4,183,3617,5.0,0
profile_04:345441,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,345441,2016-11-11 05:00:14.377269,none,fe80:0:0:0:ee1a:59ff:fe83:2811,ff02:0:0:0:0:1:ff00:0,*,*,1,0,32,0,0.0,0
profile_04:345578,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,345578,2016-11-11 05:21:46.951131,http,192.168.1.193,192.168.1.223,4007,49152,1,1,198,193,5.0,0
profile_04:345680,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,345680,2016-11-11 05:34:50.587125,http,192.168.1.193,192.168.1.223,4438,49152,1,4,183,3617,4.0,0
profile_04:345795,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,345795,2016-11-11 05:51:29.109235,http,192.168.1.193,192.168.1.248,3113,49152,1,1,186,1170,4.0,0
profile_04:346000,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,346000,2016-11-11 06:20:47.055123,http,192.168.1.193,192.168.1.223,3896,49152,1,4,183,3617,10.0,0
profile_04:346390,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,346390,2016-11-11 07:19:42.099478,ssdp,192.168.1.193,239.255.255.250,3147,1900,2,0,202,0,106.0,1
profile_04:346434,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,346434,2016-11-11 07:24:50.051472,http,192.168.1.193,192.168.1.1,4701,5000,1,2,183,2724,0.0,0
profile_04:346673,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,346673,2016-11-11 08:02:01.011929,ssdp,192.168.1.1,192.168.1.193,1900,3147,2,0,716,0,106.0,1
profile_04:346679,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,346679,2016-11-11 08:02:02.618506,http,192.168.1.193,192.168.1.223,3682,49152,1,4,183,3617,16.0,0
profile_04:346767,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,346767,2016-11-11 08:14:58.508243,http,192.168.1.193,192.168.1.248,4062,49152,1,1,186,1170,1.0,0
profile_04:346801,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,346801,2016-11-11 08:20:14.142701,http,192.168.1.193,192.168.1.223,4972,49152,1,1,152,238,120.0,0
profile_04:347019,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,347019,2016-11-11 08:48:22.852966,http,192.168.1.193,192.168.1.248,4740,49152,1,1,186,1170,1.0,0
profile_04:347079,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,347079,2016-11-11 09:01:28.833837,ssdp,192.168.1.223,192.168.1.193,3203,3147,4,0,1232,0,142.0,1
profile_04:347095,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,347095,2016-11-11 09:03:43.886036,ssdp,192.168.1.193,239.255.255.250,3147,1900,2,0,202,0,107.0,1
profile_04:347205,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,347205,2016-11-11 09:18:51.380726,ssdp,192.168.1.248,192.168.1.193,1900,3147,1,0,339,0,0.0,1
profile_04:347348,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,347348,2016-11-11 09:38:17.820773,none,fe80:0:0:0:ee1a:59ff:fe83:2811,ff02:0:0:0:0:1:ff00:0,*,*,1,0,32,0,0.0,0
profile_04:347364,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,347364,2016-11-11 09:40:22.725910,none,fe80:0:0:0:ee1a:59ff:fe83:2811,ff02:0:0:0:0:1:ff83:2811,*,*,1,0,32,0,0.0,0
profile_04:348011,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,348011,2016-11-11 11:12:19.002406,http,192.168.1.193,192.168.1.1,3330,5000,1,2,183,2724,0.0,0
profile_04:348282,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,348282,2016-11-11 11:48:54.115887,ssdp,192.168.1.1,192.168.1.193,1900,3147,2,0,716,0,103.0,1
profile_04:348286,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,348286,2016-11-11 11:48:54.346318,http,192.168.1.193,192.168.1.223,4719,49152,1,4,183,3617,4.0,0
profile_04:348355,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,348355,2016-11-11 11:58:37.206069,http,192.168.1.193,192.168.1.223,3678,49152,1,4,183,3617,6.0,0
profile_04:348389,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,348389,2016-11-11 12:03:53.580848,ssdp,192.168.1.193,239.255.255.250,3147,1900,2,0,202,0,100.0,1
profile_04:348443,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,348443,2016-11-11 12:11:06.269062,ssdp,192.168.1.1,192.168.1.193,1900,3147,2,0,716,0,103.0,1
profile_04:348593,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,348593,2016-11-11 12:31:50.569150,none,fe80:0:0:0:ee1a:59ff:fe83:2811,ff02:0:0:0:0:1:ff83:2811,*,*,1,0,32,0,0.0,0
profile_04:348594,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,348594,2016-11-11 12:31:51.365202,none,fe80:0:0:0:ee1a:59ff:fe83:2811,ff02:0:0:0:0:1:ff00:0,*,*,1,0,32,0,0.0,0
profile_04:348720,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,348720,2016-11-11 12:50:28.755986,ssdp,192.168.1.1,192.168.1.193,1900,3147,2,0,716,0,103.0,1
profile_04:348783,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,348783,2016-11-11 12:58:16.648865,http,192.168.1.193,192.168.1.1,4684,5000,1,3,183,4000,3.0,0
profile_04:348852,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,348852,2016-11-11 13:08:07.580711,http,192.168.1.193,192.168.1.1,4335,5000,1,2,183,2724,0.0,0
profile_04:349140,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,349140,2016-11-11 13:46:48.050849,http,192.168.1.193,192.168.1.223,3945,49152,1,4,183,3617,18.0,0
profile_04:349173,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,349173,2016-11-11 13:51:19.365538,none,fe80:0:0:0:ee1a:59ff:fe83:2811,ff02:0:0:0:0:1:ff83:2811,*,*,1,0,32,0,0.0,0
profile_04:349224,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,349224,2016-11-11 13:59:37.162344,none,fe80:0:0:0:ee1a:59ff:fe83:2811,ff02:0:0:0:0:1:ff83:2811,*,*,1,0,32,0,0.0,0
profile_04:349425,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,349425,2016-11-11 14:13:28.131145,http,192.168.1.223,192.168.1.193,4486,49152,2,1,327,193,11.0,0
profile_04:349682,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,349682,2016-11-11 14:40:09.547559,ssdp,192.168.1.1,192.168.1.193,1900,3147,2,0,716,0,102.0,1
profile_04:349730,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,349730,2016-11-11 14:47:00.324123,ssdp,192.168.1.1,192.168.1.193,1900,3147,2,0,716,0,107.0,1
profile_04:349769,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,349769,2016-11-11 14:51:21.956249,http,192.168.1.193,192.168.1.248,3647,49152,1,1,186,1170,3.0,0
profile_04:350112,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,350112,2016-11-11 15:38:35.639010,http,192.168.1.193,192.168.1.248,4216,49152,1,1,186,1170,1.0,0
profile_04:350138,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,350138,2016-11-11 15:43:58.808427,ssdp,192.168.1.248,192.168.1.193,1900,3147,2,0,678,0,103.0,1
profile_04:350972,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,350972,2016-11-11 17:42:19.148599,http,192.168.1.193,192.168.1.1,4805,5000,1,2,183,2724,0.0,0
profile_04:352073,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,352073,2016-11-11 20:19:25.446124,ssdp,192.168.1.193,239.255.255.250,3147,1900,2,0,202,0,107.0,1
profile_04:352408,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,352408,2016-11-11 21:06:44.476087,http,192.168.1.223,192.168.1.193,4731,49152,2,1,327,193,31.0,0
profile_04:352749,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,352749,2016-11-11 21:56:02.050635,http,192.168.1.223,192.168.1.193,3530,49152,2,1,319,193,19.0,0
profile_04:352782,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,352782,2016-11-11 22:00:46.443931,http,192.168.1.193,192.168.1.223,4778,49152,1,4,183,3617,23.0,0
profile_04:352845,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,352845,2016-11-11 22:10:09.349281,http,192.168.1.193,192.168.1.1,4608,5000,1,2,183,2724,0.0,0
profile_04:353552,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,353552,2016-11-11 23:52:44.584157,http,192.168.1.193,192.168.1.223,4593,49152,1,4,183,3617,13.0,0
profile_04:353666,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,353666,2016-11-12 00:10:02.003758,http,192.168.1.193,192.168.1.223,4898,49152,1,4,183,3617,4.0,0
profile_04:353962,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,353962,2016-11-12 00:52:02.848219,http,192.168.1.193,192.168.1.1,4155,5000,1,2,183,2724,0.0,0
profile_04:354159,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,354159,2016-11-12 01:21:40.738013,http,192.168.1.193,192.168.1.248,4752,49152,1,1,186,1170,2.0,0
profile_04:354307,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,354307,2016-11-12 01:43:57.870335,ssdp,192.168.1.248,192.168.1.193,1900,3147,1,0,339,0,0.0,1
profile_04:354646,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,354646,2016-11-12 02:13:00.733249,http,192.168.1.193,192.168.1.223,3358,49152,1,1,196,193,13.0,0
profile_04:354792,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,354792,2016-11-12 02:28:33.976990,none,fe80:0:0:0:ee1a:59ff:fe83:2811,ff02:0:0:0:0:1:ff00:0,*,*,1,0,32,0,0.0,0
profile_04:354822,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,354822,2016-11-12 02:33:06.528458,http,192.168.1.193,192.168.1.248,4298,49152,1,1,186,1170,1.0,0
profile_04:354988,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,354988,2016-11-12 02:55:59.910102,icmp,192.168.1.193,239.255.255.250,*,*,2,0,16,0,119169.0,1
profile_04:355175,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,355175,2016-11-12 03:26:07.692555,http,192.168.1.193,192.168.1.248,4450,49152,1,1,186,1170,2.0,0
profile_04:355195,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,355195,2016-11-12 03:29:17.342018,none,fe80:0:0:0:ee1a:59ff:fe83:2811,ff02:0:0:0:0:1:ff00:0,*,*,1,0,32,0,0.0,0
profile_04:355574,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,355574,2016-11-12 04:25:57.676315,ssdp,192.168.1.1,192.168.1.193,1900,3147,2,0,716,0,107.0,1
profile_04:355788,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,355788,2016-11-12 04:58:08.552537,ssdp,192.168.1.1,192.168.1.193,1900,3147,2,0,716,0,106.0,1
profile_04:356089,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,356089,2016-11-12 05:42:32.105029,http,192.168.1.193,192.168.1.223,4063,49152,1,4,183,3617,7.0,0
profile_04:356195,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,356195,2016-11-12 05:59:28.027276,ssdp,192.168.1.1,192.168.1.193,1900,3147,2,0,716,0,103.0,1
profile_04:356522,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,356522,2016-11-12 06:43:47.056972,icmp,192.168.1.193,239.255.255.250,*,*,1,0,8,0,0.0,1
profile_04:356796,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,356796,2016-11-12 07:25:37.981484,icmp,192.168.1.193,239.255.255.250,*,*,1,0,8,0,0.0,1
profile_04:356846,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,356846,2016-11-12 07:31:56.609754,ssdp,192.168.1.1,192.168.1.193,1900,3147,2,0,716,0,107.0,1
profile_04:357126,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,357126,2016-11-12 08:12:07.376814,http,192.168.1.193,192.168.1.1,4127,5000,1,2,183,2724,0.0,0
profile_04:357174,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,357174,2016-11-12 08:19:41.868750,ssdp,192.168.1.1,192.168.1.193,1900,3147,2,0,716,0,109.0,1
profile_04:357706,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,357706,2016-11-12 09:36:53.165479,http,192.168.1.193,192.168.1.1,3540,5000,1,3,183,4000,7.0,0
profile_04:357809,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,357809,2016-11-12 09:51:52.080314,none,fe80:0:0:0:ee1a:59ff:fe83:2811,ff02:0:0:0:0:0:0:2,*,*,1,0,32,0,0.0,0
profile_04:357827,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,357827,2016-11-12 09:55:07.456530,ssdp,192.168.1.248,192.168.1.193,1900,3147,2,0,678,0,108.0,1
profile_04:357995,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,357995,2016-11-12 10:17:38.756728,http,192.168.1.193,192.168.1.1,3489,5000,1,2,183,2724,0.0,0
profile_04:358116,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,358116,2016-11-12 10:32:18.516978,http,192.168.1.193,192.168.1.223,4332,49152,1,4,183,3617,3.0,0
profile_04:358360,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,358360,2016-11-12 11:10:00.473851,ssdp,192.168.1.223,192.168.1.193,3207,3147,4,0,1232,0,311.0,1
profile_04:358603,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,358603,2016-11-12 11:46:45.868450,ssdp,192.168.1.193,239.255.255.250,3147,1900,2,0,202,0,105.0,1
profile_04:358800,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,358800,2016-11-12 12:16:06.817657,none,fe80:0:0:0:ee1a:59ff:fe83:2811,ff02:0:0:0:0:1:ff00:0,*,*,1,0,32,0,0.0,0
profile_04:359103,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,359103,2016-11-12 12:59:58.777692,none,fe80:0:0:0:ee1a:59ff:fe83:2811,ff02:0:0:0:0:0:0:2,*,*,1,0,32,0,0.0,0
profile_04:359235,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,359235,2016-11-12 13:22:53.708959,http,192.168.1.193,192.168.1.1,3221,5000,1,3,183,4000,3.0,0
profile_04:359298,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,359298,2016-11-12 13:30:36.614431,http,192.168.1.193,192.168.1.248,3086,49152,1,1,186,1170,2.0,0
profile_04:359352,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,359352,2016-11-12 13:38:08.400429,http,192.168.1.193,192.168.1.223,3187,49152,1,4,183,3617,7.0,0
profile_04:359400,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,359400,2016-11-12 13:46:17.270889,http,192.168.1.193,192.168.1.1,3484,5000,1,2,183,2724,0.0,0
profile_04:359868,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,359868,2016-11-12 14:28:07.383329,http,192.168.1.193,192.168.1.1,3084,5000,1,2,183,2724,0.0,0
profile_04:360045,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,360045,2016-11-12 14:55:44.076379,http,192.168.1.193,192.168.1.223,4708,49152,1,4,183,3617,3.0,0
profile_04:360285,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,360285,2016-11-12 15:30:45.245921,http,192.168.1.193,192.168.1.223,4295,49152,1,4,183,3617,7.0,0
profile_04:360684,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,360684,2016-11-12 16:27:07.627323,icmp,192.168.1.193,239.255.255.250,*,*,1,0,8,0,0.0,1
profile_04:360809,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,360809,2016-11-12 16:47:01.528465,ssdp,192.168.1.193,239.255.255.250,3147,1900,2,0,202,0,103.0,1
profile_04:360863,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,360863,2016-11-12 16:54:04.224835,none,fe80:0:0:0:ee1a:59ff:fe83:2811,ff02:0:0:0:0:1:ff83:2811,*,*,1,0,32,0,0.0,0
profile_04:361073,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,361073,2016-11-12 17:21:18.343018,none,fe80:0:0:0:ee1a:59ff:fe83:2811,ff02:0:0:0:0:0:0:2,*,*,1,0,32,0,0.0,0
profile_04:361181,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,361181,2016-11-12 17:37:54.559481,stun,192.168.1.193,174.129.217.97,3582,3478,1,1,148,80,208.0,0
profile_04:362281,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,362281,2016-11-12 20:19:01.200436,none,fe80:0:0:0:ee1a:59ff:fe83:2811,ff02:0:0:0:0:0:0:2,*,*,1,0,32,0,0.0,0
profile_04:362461,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,362461,2016-11-12 20:45:15.057465,http,192.168.1.193,192.168.1.223,3427,49152,1,4,183,3617,18.0,0
profile_04:362846,profile_04,flows/BelkinWemoMotionSensor_ec1a59832811_flows.csv,362846,2016-11-12 21:40:33.829167,none,fe80:0:0:0:ee1a:59ff:fe83:2811,ff02:0:0:0:0:1:ff00:0,*,*,2,0,64,0,119473.0,0
